Date,FutureDate,Tenor,Rate
2000-02-29,2000-08-27,304,0.04360810810810795
2000-02-29,2000-08-27,335,0.04360810810810795
2000-02-29,2000-08-27,365,0.04360810810810795
2000-03-01,2000-08-28,30,0.04026466905206129
2000-03-01,2000-08-28,61,0.04118642368128877
2000-03-01,2000-08-28,91,0.04219446940806485
2000-03-01,2000-08-28,122,0.042700524386221725
2000-03-01,2000-08-28,152,0.04316267334260038
2000-03-01,2000-08-28,182,0.04355059648209483
2000-03-01,2000-08-28,213,0.043621621621621635
2000-03-01,2000-08-28,243,0.043621621621621635
2000-03-01,2000-08-28,273,0.043621621621621635
2000-03-01,2000-08-28,304,0.043621621621621635
2000-03-01,2000-08-28,335,0.043621621621621635
2000-03-01,2000-08-28,365,0.043621621621621635
2000-03-02,2000-08-29,30,0.04009334401237271
2000-03-02,2000-08-29,61,0.041220131933527984
2000-03-02,2000-08-29,91,0.04239115704501005
2000-03-02,2000-08-29,122,0.04295834816868695
2000-03-02,2000-08-29,152,0.04337754299476325
2000-03-02,2000-08-29,182,0.043756167300165405
2000-03-02,2000-08-29,213,0.04382702702702721
2000-03-02,2000-08-29,243,0.04382702702702721
2000-03-02,2000-08-29,273,0.04382702702702721
2000-03-02,2000-08-29,304,0.04382702702702721
2000-03-02,2000-08-29,335,0.04382702702702721
2000-03-02,2000-08-29,365,0.04382702702702721
2000-03-03,2000-08-30,30,0.04230969707942656
2000-03-03,2000-08-30,61,0.04228753025426017
2000-03-03,2000-08-30,91,0.04267403409185861
2000-03-03,2000-08-30,122,0.04352232731729296
2000-03-03,2000-08-30,152,0.04374513563850046
2000-03-03,2000-08-30,182,0.04390230899903003
2000-03-03,2000-08-30,213,0.04393621621621601
2000-03-03,2000-08-30,243,0.04393621621621601
2000-03-03,2000-08-30,273,0.04393621621621601
2000-03-03,2000-08-30,304,0.04393621621621601
2000-03-03,2000-08-30,335,0.04393621621621601
2000-03-03,2000-08-30,365,0.04393621621621601
2000-03-06,2000-09-02,30,0.04205080839511663
2000-03-06,2000-09-02,61,0.042501051787808365
2000-03-06,2000-09-02,91,0.04278612240119094
2000-03-06,2000-09-02,122,0.04373229409898026
2000-03-06,2000-09-02,152,0.04396381253908556
2000-03-06,2000-09-02,182,0.04411790728962806
2000-03-06,2000-09-02,213,0.044151351351351585
2000-03-06,2000-09-02,243,0.044151351351351585
2000-03-06,2000-09-02,273,0.044151351351351585
2000-03-06,2000-09-02,304,0.044151351351351585
2000-03-06,2000-09-02,335,0.044151351351351585
2000-03-06,2000-09-02,365,0.044151351351351585
2000-03-07,2000-09-03,30,0.042353991137623746
2000-03-07,2000-09-03,61,0.042717399693091344
